Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Korea_ Rep.,KOR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Korea_ Rep.,KOR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,81.89,82.36,82.73,83.29,83.77,84.07,84.45,84.64,84.83,..
Korea_ Rep.,KOR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,75.14,75.74,76.13,76.54,76.99,77.2,77.65,77.95,78.25,..
Korea_ Rep.,KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7803.8430990918,8050.8235083203,8477.1791032209,8791.2859296074,8900.2818467994,9744.3925025773,10161.946377862,10345.60110371,..,..
Kosovo,KSV,Population_ total,SP.POP.TOTL,1705780,1719536,1733404,1747383,1761474,1775680,1790957,1805200,1818117,1823149
Kosovo,KSV,Rural population,SP.RUR.TOTL,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Urban population,SP.URB.TOTL,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force_ total,SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,71,71.2,71.4,71.6,71.8,72,72.3,72.7,73,..
Kosovo,KSV,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,66.5,66.8,67.1,67.3,67.6,67.9,68.1,68.4,68.7,..
Kosovo,KSV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2169.0956629812,2225.0188422923,2395.8638609349,2644.5261285019,2558.0848766431,2649.6891331772,2947.0277622523,2862.8406824729,..,..
Kuwait,KWT,Population_ total,SP.POP.TOTL,2263604,2389498,2538591,2705290,2881243,3059473,3239181,3419581,3593689,3753121
Kuwait,KWT,Rural population,SP.RUR.TOTL,41039,42963,45263,47830,50479,53143,55746,58338,60733,62827
Kuwait,KWT,Urban population,SP.URB.TOTL,2222565,2346535,2493328,2657460,2830764,3006330,3183435,3361243,3532956,3690294
Kuwait,KWT,Labor force_ total,SL.TLF.TOTL.IN,1131884,1203083,1283574,1371438,1475943,1580630,1681099,1790074,1898673,..
Kuwait,KWT,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,81.9000015259,81.9000015259,81.9000015259,81.9000015259,82.0999984741,82.3000030518,82.5,82.8000030518,83.0999984741,..
Kuwait,KWT,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,44.4000015259,43.7999992371,43.0999984741,42.5,42.9000015259,42.7999992371,43.0999984741,43.4000015259,43.5999984741,..
Kuwait,KWT,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,67.8000030518,67.5999984741,67.4000015259,67.1999969482,67.5,67.5999984741,67.8000030518,68.0999984741,68.4000015259,..
Kuwait,KWT,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,93.2744674683,93.282119751,93.6641845703,93.9062042236,..,..,..,95.5131759644,95.5858154297,..
Kuwait,KWT,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,74.649,74.727,74.814,74.91,75.015,75.131,75.256,75.388,75.523,..
Kuwait,KWT,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,72.871,72.95,73.027,73.1,73.17,73.239,73.308,73.379,73.453,..
Kuwait,KWT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,17126.2287926687,17648.0582950896,16860.5340521573,16720.9430412266,16173.922157902,16387.1359544601,15551.7706481978,15721.8091924128,..,..
Kyrgyz Republic,KGZ,Population_ total,SP.POP.TOTL,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5834200
Kyrgyz Republic,KGZ,Rural population,SP.RUR.TOTL,3340718,3376879,3409340,3441997,3483856,3524628,3565630,3622083,3690114,3758100
Kyrgyz Republic,KGZ,Urban population,SP.URB.TOTL,1821882,1841521,1859060,1876703,1899444,1923272,1948970,1985117,2029486,2076100
Kyrgyz Republic,KGZ,Labor force_ total,SL.TLF.TOTL.IN,2302121,2374365,2416908,2452118,2493129,2533335,2572454,2621907,2676690,..
Kyrgyz Republic,KGZ,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,75.9000015259,77.3000030518,77.5,77.5999984741,77.9000015259,78.1999969482,78.5999984741,79,79.5,..
Kyrgyz Republic,KGZ,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,54.0999984741,54.5,54.5999984741,54.7999992371,54.9000015259,55.2000007629,55.4000015259,55.7000007629,56,..
Kyrgyz Republic,KGZ,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,64.6999969482,65.5999984741,65.8000030518,65.9000015259,66.0999984741,66.4000015259,66.6999969482,67.0999984741,67.5,..
Kyrgyz Republic,KGZ,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,99.2414016724,..,..,..,..,..
Kyrgyz Republic,KGZ,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,71.9,72.1,72.2,72.6,73.2,73.5,73.7,74.1,74.3,..
Kyrgyz Republic,KGZ,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,64.2,63.5,63.7,64.5,65.2,65.3,65.7,66.1,66.3,..
Kyrgyz Republic,KGZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1374.3075194669,1377.4336961521,1456.2295953231,1378.7203639987,1323.7233667082,1371.7212136787,1649.2583324267,1809.1025823941,..,..
Lao PDR,LAO,Population_ total,SP.POP.TOTL,5745012,5838837,5939634,6045439,6153153,6260544,6366909,6473050,6579985,6689300
Lao PDR,LAO,Rural population,SP.RUR.TOTL,4171683,4172608,4176275,4181086,4185067,4186864,4186115,4183662,4180330,4177401
Lao PDR,LAO,Urban population,SP.URB.TOTL,1573329,1666229,1763359,1864353,1968086,2073680,2180794,2289388,2399655,2511899
Lao PDR,LAO,Labor force_ total,SL.TLF.TOTL.IN,2683146,2753295,2823821,2900576,2981671,3057796,3136943,3214438,3296672,..
Lao PDR,LAO,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,79.5999984741,79.3000030518,79.0999984741,78.9000015259,78.8000030518,78.6999969482,78.8000030518,78.9000015259,79.0999984741,..
Lao PDR,LAO,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,77.5,77.3000030518,77.0999984741,76.8000030518,76.5999984741,76.4000015259,76.4000015259,76.3000030518,76.3000030518,..
Lao PDR,LAO,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,78.5,78.3000030518,78,77.8000030518,77.6999969482,77.5,77.5999984741,77.5999984741,77.6999969482,..
Lao PDR,LAO,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,72.7022628784,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,65.783,66.292,66.79,67.28,67.764,68.245,68.722,69.195,69.66,..
Lao PDR,LAO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,63.279,63.777,64.255,64.72,65.172,65.616,66.053,66.483,66.906,..
Lao PDR,LAO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (all income levels),LCN,Population_ total,SP.POP.TOTL,562783235,570029991,577248307,584435842,591577623,598662941,605674766,612617659,619487273,626270167
Latin America & Caribbean (all income levels),LCN,Rural population,SP.RUR.TOTL,129750087,129618196,129463745,129282575,129078954,128840667,128568430,128281959,127980169,127659951
Latin America & Caribbean (all income levels),LCN,Urban population,SP.URB.TOTL,433005242,440383381,447755657,455123891,462468849,469792039,477075721,484304741,491475840,498578686
Latin America & Caribbean (all income levels),LCN,Labor force_ total,SL.TLF.TOTL.IN,257467466,262546953,267606801,273597227,278901244,285199088,289789079,296062716,301071804,..
Latin America & Caribbean (all income levels),LCN,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80.2223145496,80.1620447457,79.8913801265,80.0079565774,79.6712725007,79.7831679919,79.5567368119,79.6413543183,79.6082427652,..
Latin America & Caribbean (all income levels),LCN,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,51.4019340712,51.5575260232,51.8969540443,52.1984222268,52.6893102428,53.1224148956,53.1785888643,53.6102923231,53.6777006561,..
Latin America & Caribbean (all income levels),LCN,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,65.3445768804,65.3961398462,65.4264416959,65.6682769448,65.7366282466,66.0358158731,65.9204120362,66.2138929733,66.2340012729,..
Latin America & Caribbean (all income levels),LCN,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,92.3495260659,..,..,..,..
Latin America & Caribbean (all income levels),LCN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,76.1986365114,76.4354704097,76.6695344454,76.9040539359,77.1341648038,77.3689783249,77.6043714894,77.8352113417,78.0616261586,..
Latin America & Caribbean (all income levels),LCN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,69.8294913799,70.0885563638,70.3452342387,70.601718644,70.8525108954,71.1056019582,71.3589523997,71.6091665265,71.8589626229,..
Latin America & Caribbean (all income levels),LCN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1721.8608850177,1764.3714190654,1824.9431469631,1876.7122863703,1857.6951053368,1957.1583821423,2038.8045125858,2070.7946890448,..,..
Latin America & Caribbean (developing only),LAC,Population_ total,SP.POP.TOTL,471107730,477292640,483458582,489595358,495685919,501716478,507683672,513587153,519419591,525173404
Latin America & Caribbean (developing only),LAC,Rural population,SP.RUR.TOTL,118757716,118627193,118474753,118296363,118094657,117857752,117587181,117302267,117002330,116685403
Latin America & Caribbean (developing only),LAC,Urban population,SP.URB.TOTL,352350014,358665447,364983829,371298995,377591262,383858726,390096491,396284886,402417261,408488001
Latin America & Caribbean (developing only),LAC,Labor force_ total,SL.TLF.TOTL.IN,216690742,221189705,225738432,230949040,235702487,241358258,245136282,250737596,255038884,..
Latin America & Caribbean (developing only),LAC,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80.9704097616,80.8950298497,80.6784019242,80.8589063749,80.5671912936,80.6652044463,80.377262707,80.4804410912,80.4243140642,..
Latin America & Caribbean (developing only),LAC,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,52.2048507228,52.4187584539,52.8087095212,53.0588735104,53.5876375967,54.1471795009,54.1131345774,54.5938994223,54.6288949195,..
Latin America & Caribbean (developing only),LAC,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,66.0997355992,66.1765516367,66.2509263046,66.5021130675,66.6098790442,66.9649424083,66.7716141943,67.1026530784,67.0954396532,..
Latin America & Caribbean (developing only),LAC,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,91.5076667024,..,..,..,..
Latin America & Caribbean (developing only),LAC,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.7498555335,75.9992857194,76.2477609803,76.4970368945,76.7470917301,76.9977232114,77.2475243976,77.4941351741,77.7347046904,..
Latin America & Caribbean (developing only),LAC,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,69.4707154674,69.7453677364,70.018145921,70.2888465596,70.5560358222,70.8208803407,71.0839229737,71.3446295689,71.6037770392,..
Latin America & Caribbean (developing only),LAC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1542.129088899,1583.2262734158,1640.6346985274,1669.7583754087,1654.0761446607,1742.9423807381,1822.8098330622,1842.9348151688,..,..
Latvia,LVA,Population_ total,SP.POP.TOTL,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1990351
Latvia,LVA,Rural population,SP.RUR.TOTL,716416,710606,706304,700357,690388,677678,666934,660177,654593,648436
Latvia,LVA,Urban population,SP.URB.TOTL,1522383,1507751,1494021,1476965,1451281,1419877,1392775,1374142,1358054,1341915
Latvia,LVA,Labor force_ total,SL.TLF.TOTL.IN,1102913,1125976,1142186,1156609,1114604,1062383,1039596,1050359,1044148,..
Latvia,LVA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,66.3000030518,68,69.0999984741,70.4000015259,67.5999984741,65.4000015259,65.6999969482,67.0999984741,67.5999984741,..
Latvia,LVA,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,50.9000015259,52.2999992371,53.7000007629,55.0999984741,54.7999992371,53.7999992371,53.2999992371,54.5,54.9000015259,..
Latvia,LVA,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,57.7999992371,59.4000015259,60.5999984741,61.9000015259,60.5999984741,59,58.7999992371,60.2000007629,60.5999984741,..
Latvia,LVA,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,99.895904541,..,..,..
Latvia,LVA,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,77.4,76.5,76.5,77.9,78.1,78.4,78.8,78.9,79,..
Latvia,LVA,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.6,65.5,65.8,67.2,68.3,68.8,68.6,68.9,69.2,..
Latvia,LVA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2777.3819802492,2966.6099730566,3169.0772953996,3213.1214400075,3026.6114885167,3229.9510620699,3264.5388256302,3588.4244309767,..,..
Least developed countries: UN classification,LDC,Population_ total,SP.POP.TOTL,752794655,771082091,789544690,808296705,827498335,847264134,867666290,888606627,910063594,931955068
Least developed countries: UN classification,LDC,Rural population,SP.RUR.TOTL,552847811,562738203,572525349,582157698,591881638,601767958,611865798,622104381,632467023,642877324
Least developed countries: UN classification,LDC,Urban population,SP.URB.TOTL,199946844,208343888,217019341,226139007,235616697,245496176,255800492,266502246,277596571,289077744
Least developed countries: UN classification,LDC,Labor force_ total,SL.TLF.TOTL.IN,317075318,325696122,334518338,343651011,353242818,363224491,373393413,384029241,394948655,..
Least developed countries: UN classification,LDC,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,82.7582202303,82.6995461019,82.6504558977,82.6088851697,82.5889366133,82.5660720617,82.5181014949,82.5048725275,82.4955404084,..
Least developed countries: UN classification,LDC,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,64.7522750382,64.9395579291,65.0816648238,65.2253469948,65.3930252332,65.5337988918,65.5937256573,65.6336692748,65.6620569863,..
Least developed countries: UN classification,LDC,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,73.6765646999,73.7335269647,73.7749199921,73.8169494379,73.8788514326,73.9346719356,73.9406911496,73.951089948,73.9340169724,..
Least developed countries: UN classification,LDC,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,60.089992134,..,..,..,..
Least developed countries: UN classification,LDC,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,58.7581026198,59.3027377654,59.8493678344,60.3881638556,60.9114312106,61.4097730929,61.8769094724,62.3131379172,62.7202135465,..
Least developed countries: UN classification,LDC,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,56.7921215619,57.2726570823,57.7432575243,58.1986550658,58.634402983,59.0467747273,59.4338850349,59.7974974057,60.1411513412,..
Least developed countries: UN classification,LDC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,130.6613129127,140.6952807659,145.2809548042,146.7596115995,154.9657089551,171.0806455084,176.3092802679,184.3165635978,..,..
Lebanon,LBN,Population_ total,SP.POP.TOTL,3986865,4057041,4085426,4109389,4181742,4337156,4388637,4440728,4493438,4546774
Lebanon,LBN,Rural population,SP.RUR.TOTL,534878,539465,538377,536604,541034,555893,557181,558377,559523,560617
Lebanon,LBN,Urban population,SP.URB.TOTL,3451987,3517576,3547049,3572785,3640708,3781263,3831456,3882351,3933915,3986157
Lebanon,LBN,Labor force_ total,SL.TLF.TOTL.IN,1325032,1370703,1400246,1427643,1470762,1544987,1571965,1599164,1627526,..
Lebanon,LBN,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,70.5999984741,70.5999984741,70.3000030518,70.0999984741,70,70,70.1999969482,70.5,70.9000015259,..
Lebanon,LBN,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,20.2999992371,20.7000007629,21.1000003815,21.2999992371,21.6000003815,22,22.3999996185,22.7999992371,23.2999992371,..
Lebanon,LBN,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,46.0999984741,46.4000015259,46.5,46.5,46.5,46.7000007629,46.9000015259,47.2000007629,47.5999984741,..
Lebanon,LBN,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,89.6124420166,..,..,..,..,..,..,..
Lebanon,LBN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,79.126,79.729,80.275,80.752,81.154,81.488,81.767,82.015,82.255,..
Lebanon,LBN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,75.115,75.566,75.996,76.399,76.773,77.124,77.456,77.781,78.104,..
Lebanon,LBN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2834.5579797661,2713.0610708642,2805.5825757216,2978.3016404629,3141.5137519244,3478.7773370384,3494.7068987478,3102.419242971,..,..
Lesotho,LSO,Population_ total,SP.POP.TOTL,1925844,1940345,1955656,1972194,1990413,2010586,2032950,2057331,2083061,2109197
Lesotho,LSO,Rural population,SP.RUR.TOTL,1497363,1497558,1500125,1503325,1507559,1512906,1519569,1527363,1535820,1544164
Lesotho,LSO,Urban population,SP.URB.TOTL,428481,442787,455531,468869,482854,497680,513381,529968,547241,565033
Lesotho,LSO,Labor force_ total,SL.TLF.TOTL.IN,794535,793855,794700,795262,807379,821813,837193,854753,871441,..
Lesotho,LSO,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,75.5,74.5999984741,73.8000030518,72.9000015259,73,73,73.1999969482,73.3000030518,73.5,..
Lesotho,LSO,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,61.7999992371,60.7000007629,59.5999984741,58.5,58.5999984741,58.7000007629,58.7000007629,58.7999992371,59,..
Lesotho,LSO,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,68.4000015259,67.3000030518,66.4000015259,65.5,65.5,65.5999984741,65.6999969482,65.9000015259,66,..
Lesotho,LSO,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,75.800201416,..,..,..,..,..
Lesotho,LSO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,43.753,44.281,45.062,45.96,46.883,47.739,48.461,49.046,49.501,..
Lesotho,LSO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,43.567,44.022,44.711,45.529,46.398,47.24,47.99,48.636,49.17,..
Lesotho,LSO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Population_ total,SP.POP.TOTL,3269786,3384804,3522337,3672782,3821498,3957990,4079574,4190155,4293692,4396554
Liberia,LBR,Rural population,SP.RUR.TOTL,1764017,1814390,1875926,1943342,2008541,2066031,2114525,2156212,2193175,2228701
Liberia,LBR,Urban population,SP.URB.TOTL,1505769,1570414,1646411,1729440,1812957,1891959,1965049,2033943,2100517,2167853
Liberia,LBR,Labor force_ total,SL.TLF.TOTL.IN,1124879,1165053,1213349,1266422,1320205,1372283,1419287,1464049,1508322,..
Liberia,LBR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,62.9000015259,63.2999992371,63.7000007629,64,64.1999969482,64.3000030518,64.5,64.6999969482,64.8000030518,..
Liberia,LBR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,58.5,58.4000015259,58.0999984741,58,58.0999984741,58.0999984741,58.2000007629,58.2000007629,58.2000007629,..
Liberia,LBR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,60.7000007629,60.7999992371,60.9000015259,61,61.0999984741,61.2000007629,61.2999992371,61.4000015259,61.5,..
Liberia,LBR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,42.9410858154,..,..,..,..,..,..,..
Liberia,LBR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,55.941,57.027,58.082,59.011,59.775,60.366,60.81,61.177,61.524,..
Liberia,LBR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,54.233,55.296,56.337,57.247,57.987,58.547,58.955,59.282,59.587,..
Liberia,LBR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Population_ total,SP.POP.TOTL,5801543,5907149,6017794,6123022,6208680,6265697,6288652,6283403,6265987,6258984
Libya,LBY,Rural population,SP.RUR.TOTL,1340156,1356636,1373561,1388456,1398257,1400885,1395326,1383103,1367865,1354507
Libya,LBY,Urban population,SP.URB.TOTL,4461387,4550513,4644233,4734566,4810423,4864812,4893326,4900300,4898122,4904477
Libya,LBY,Labor force_ total,SL.TLF.TOTL.IN,2169668,2222626,2277779,2323617,2356988,2376128,2376105,2357900,2341049,..
Libya,LBY,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,75,75.1999969482,75.5,75.6999969482,76,76.0999984741,76.3000030518,76.4000015259,76.4000015259,..
Libya,LBY,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,29.6000003815,29.7999992371,29.8999996185,30,30,29.7999992371,29.8999996185,30,30,..
Libya,LBY,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,53,53.0999984741,53.2999992371,53.4000015259,53.4000015259,53.2999992371,53.2999992371,53.0999984741,53,..
Libya,LBY,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,90.2581329346,..
Libya,LBY,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.433,75.752,76.046,76.313,76.552,76.767,76.963,77.148,77.328,..
Libya,LBY,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,71.808,72.055,72.287,72.506,72.713,72.912,73.106,73.298,73.489,..
Libya,LBY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3426.1574894817,3779.318923562,3765.6656243135,4354.0591557568,4342.7910602576,4531.9778469977,3807.0161936135,4706.8443644312,..,..
Liechtenstein,LIE,Population_ total,SP.POP.TOTL,34852,35141,35431,35721,36004,36276,36537,36791,37040,37286
Liechtenstein,LIE,Rural population,SP.RUR.TOTL,29715,29981,30248,30515,30777,31029,31272,31506,31732,31952
Liechtenstein,LIE,Urban population,SP.URB.TOTL,5137,5160,5183,5206,5227,5247,5265,5285,5308,5334
Liechtenstein,LIE,Labor force_ total,SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,84.1,83.1,83.6,85.5,83.6,84.3,84.2,85.2,85.2,..
Liechtenstein,LIE,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,77.4,78.9,79.1,80,79.5,79.5,79.5,79.7,79.7,..
Liechtenstein,LIE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Population_ total,SP.POP.TOTL,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2929323
Lithuania,LTU,Rural population,SP.RUR.TOTL,1108561,1088684,1073533,1060278,1048760,1029629,1009210,997797,989229,980679
Lithuania,LTU,Urban population,SP.URB.TOTL,2213967,2181225,2157761,2137953,2114156,2067653,2018905,1989976,1968460,1948644
Lithuania,LTU,Labor force_ total,SL.TLF.TOTL.IN,1564042,1534900,1539075,1544690,1566437,1552274,1549472,1548650,1543768,..
Lithuania,LTU,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,63.2999992371,62.2000007629,63,63.5999984741,63.9000015259,64.1999969482,65.9000015259,66.3000030518,67.3000030518,..
Lithuania,LTU,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,51,50.9000015259,51.2999992371,51.7999992371,53.5999984741,54.2999992371,55,55.7999992371,55.7999992371,..
Lithuania,LTU,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,56.5999984741,56.0999984741,56.5999984741,57.0999984741,58.2999992371,58.7999992371,59.9000015259,60.5999984741,61,..
Lithuania,LTU,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,99.8155975342,..,..,..
Lithuania,LTU,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,77.4,77.1,77.2,77.6,78.6,78.8,79.3,79.6,79.9,..
Lithuania,LTU,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.4,65.3,64.9,66.3,67.5,68,68.1,68.4,68.7,..
Lithuania,LTU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3187.0310799488,3353.3043274293,3564.2067852693,3733.626495397,3622.2903169101,3470.7850302297,3529.9187778536,3607.7037981132,..,..
