Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Kiribati,KIR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,63.771,64.293,64.77,65.194,65.565,65.89,66.185,66.461,66.722,66.967,67.192,67.392,67.566,67.719,67.854,67.979,68.099,68.224,68.357,68.504,68.669,68.848,69.039,69.241,..
Kiribati,KIR,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,84,71,49,85,..,71,96,63,69,80,66,66,81,76,74,78,78,77,77,76,76,76,75,75,..
Kiribati,KIR,Population_ total,SP.POP.TOTL,73698,74773,75722,76674,77727,78907,80190,81556,82969,84406,85858,87343,88892,90545,92329,94257,96310,98437,100566,102648,104662,106620,108544,110470,..
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.7617440232,1.4481195466,1.2611881842,1.2493928761,1.3640019506,1.5067256455,1.6128875004,1.6891082036,1.71771432,1.7171445068,1.7056279669,1.7148127199,1.7579253729,1.8424814974,1.9511320317,2.0666809117,2.1547061446,2.1844594069,2.1397478731,2.049143122,1.9430450666,1.8535001136,1.7884509335,1.7588370155,..
Kiribati,KIR,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.1761000007,0.185800001,0.1300999969,..,..,..,..,0.296,..,..,..,..,..,0.23,..,0.297,..,0.238,0.327,0.376,..,..,..,..,..
Kiribati,KIR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,50.3,51,51.8,52.5,53.3,54.3,55.4,56.6,57.7,58.9,59.7,60.3,61,61.6,62.2,62.9,63.5,64.1,64.8,65.4,66.1,66.7,66.8,66.8,66.9
Kiribati,KIR,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,62,77,89,70,47,64,82,77,62,80,76,88,72,56,85,61,93,72,82,89,90,91,91,91,..
Kiribati,KIR,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,96.50716722,100.67305171,108.14300477,89.174498,112.34834974,113.93320391,127.87918223,129.79988309,148.35015528,160.77605581,157.24796629,164.69733828,222.3895035,204.10699751,200.1707329,169.71112661,172.93854127,176.85445205,177.70036582,183.56233104,..
Korea_ Dem. People’s Rep.,PRK,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,20.753,20.708,20.592,20.392,20.106,19.738,19.314,18.859,18.387,17.904,17.414,16.92,16.431,15.961,15.532,15.166,14.87,14.648,14.498,14.411,14.374,14.363,14.358,14.349,..
Korea_ Dem. People’s Rep.,PRK,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Korea_ Dem. People’s Rep.,PRK,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Korea_ Dem. People’s Rep.,PRK,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.858,65.36,64.521,63.417,62.229,61.192,60.5,60.272,60.526,61.185,62.09,63.02,63.804,64.373,64.717,64.883,64.984,65.11,65.286,65.521,65.804,66.102,66.39,66.662,..
Korea_ Dem. People’s Rep.,PRK,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,69.3253170732,68.9517073171,68.2302682927,67.2282195122,66.1172926829,65.124195122,64.4419512195,64.1915121951,64.3952682927,64.9825609756,65.8036585366,66.6482926829,67.3547317073,67.8598292683,68.157,68.2927560976,68.376195122,68.4919512195,68.6640487805,68.9000243902,69.187902439,69.494195122,69.7919512195,70.0746829268,..
Korea_ Dem. People’s Rep.,PRK,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,72.966,72.723,72.125,71.23,70.2,69.253,68.581,68.307,68.458,68.97,69.703,70.458,71.083,71.521,71.769,71.873,71.938,72.043,72.211,72.448,72.741,73.056,73.364,73.658,..
Korea_ Dem. People’s Rep.,PRK,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,..,..,..,..,..,..,13,1.3,14,39,33,45,55,49,47,49,64,78,80,87,92,89,91,93,..
Korea_ Dem. People’s Rep.,PRK,Population_ total,SP.POP.TOTL,20510208,20838082,21166230,21478544,21763670,22016510,22240826,22444986,22641747,22840218,23043441,23248053,23449173,23639296,23813324,23969897,24111945,24243829,24371806,24500506,24631359,24763353,24895705,25026772,..
Korea_ Dem. People’s Rep.,PRK,Population growth (annual %),SP.POP.GROW,1.5519653039,1.5859464673,1.5624808996,1.4647496262,1.3187582497,1.1550560599,1.0136982527,0.9137639506,0.8728166182,0.8727514732,0.8858244234,0.8840212957,0.8613841155,0.8075184315,0.7334843902,0.6553495436,0.5908609461,0.5454749913,0.5264861628,0.5266797998,0.5326616826,0.5344471456,0.5330439952,0.5250833253,..
Korea_ Dem. People’s Rep.,PRK,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,2.97,..,..,..,..,..,..,..,3.291,..,..,..,..,..,..,..,..,..,..,..,..
Korea_ Dem. People’s Rep.,PRK,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,99.9,99.9,99.9,99.9,99.9,99.9,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7
Korea_ Dem. People’s Rep.,PRK,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,98,99,99,83,67,50,34,49,63,78,92,98,95,95,96,96,99,98,98,99,99,99,99,99,..
Korea_ Dem. People’s Rep.,PRK,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Korea_ Rep.,KOR,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,16.4,16.7,16,16,15.7,15,14.4,13.6,13,13.3,11.6,10.2,10.2,9.8,8.9,9.2,10,9.4,9,9.4,9.4,9.6,8.6,8.6,..
Korea_ Rep.,KOR,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,452.96005698,509.24403198,469.22787012,320.69930056,437.4079753,504.90403094,535.74076834,589.8871139,700.3558484,789.63010326,994.16532824,1204.21663711,1383.02730551,1260.85425855,1220.64759876,1505.02144842,1650.45694396,1714.85850827,1870.12576906,2060.24849705,..
Korea_ Rep.,KOR,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.67276956,3.87615854,3.86772523,3.96643703,4.20207908,4.22599348,4.75962664,4.61261035,4.92542518,4.95938228,5.32851591,5.75710863,5.98674394,6.15807158,6.65612235,6.79430738,6.83252287,7.01258591,7.19693064,7.37311255,..
Korea_ Rep.,KOR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,67.74,68.22,68.76,69.17,69.57,70.08,70.56,71.09,71.71,72.25,72.82,73.4,73.86,74.51,75.14,75.74,76.13,76.54,76.99,77.2,77.65,77.95,78.51,78.99,..
Korea_ Rep.,KOR,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,71.7302439024,72.2004878049,72.6819512195,73.0431707317,73.3943902439,73.8312195122,74.247804878,74.6802439024,75.3734146341,75.8353658537,76.3419512195,76.8390243902,77.2502439024,77.8465853659,78.4326829268,78.9692682927,79.3495121951,79.8326829268,80.2973170732,80.5512195122,80.9670731707,81.2134146341,81.7051219512,82.1558536585,..
Korea_ Rep.,KOR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.92,76.38,76.8,77.11,77.41,77.77,78.12,78.45,79.22,79.6,80.04,80.45,80.81,81.35,81.89,82.36,82.73,83.29,83.77,84.07,84.45,84.64,85.06,85.48,..
Korea_ Rep.,KOR,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,89,81,88,78,94,95,85,92,87,59,99,90,91,80,95,90,86,82,87,88,92,92,93,93,..
Korea_ Rep.,KOR,Population_ total,SP.POP.TOTL,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47357362,47622179,47859311,48039415,48138077,48371946,48597652,48948698,49182038,49410366,49779440,50004441,50219669,50423955,..
Korea_ Rep.,KOR,Population growth (annual %),SP.POP.GROW,0.9897859818,1.0391613556,1.0158214374,1.006157245,1.0062008546,0.9527794219,0.9377138089,0.7218650176,0.7107945931,0.8361808643,0.7402126722,0.5576310086,0.4967088124,0.3756133564,0.2051665781,0.4846532008,0.4655199408,0.7197553071,0.4755705486,0.4631764699,0.7441807141,0.4509774106,0.4294941224,0.405959707,..
Korea_ Rep.,KOR,Physicians (per 1_000 people),SH.MED.PHYS.ZS,0.9,1,1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.5,1.573,1.71,1.785,1.838,1.9,1.969,2.032,2.024,2.095,2.143,..,..,..
Korea_ Rep.,KOR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,89.6,89.8,90.1,90.3,90.6,91.2,91.8,92.3,92.9,93.4,94,94.5,95.1,95.6,96.1,96.6,97.1,97.6,97.6,97.6,97.6,97.6,..,..,..
Korea_ Rep.,KOR,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,93,93,92,92,93,89,85,85,90,95,96,97,96,99,99,99,92,92,93,98,99,99,99,99,..
Korea_ Rep.,KOR,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,492.98029463,560.71614077,598.36753936,580.28117429,688.83847959,764.54526559,913.77622756,958.72810455,1053.51137196,1139.06196875,1290.55470375,1488.97479887,1668.62865623,1768.47761798,1889.8576024,2069.90160198,2140.43476465,2245.55397641,2380.2161346,2530.57164113,..
Kosovo,KSV,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,27.5,23,22.5,21.8,22.1,22.4,20.6,21.2,22.7,22.8,21.7,20.8,18.3,20,20.9,19.1,19.3,19,18.8,18.5,18.3,18,17.7,17.4,..
Kosovo,KSV,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,65.9,66.1,66.2,66.4,66.6,66.7,66.9,67,65,66,65.9,65.7,66,66.3,66.5,66.8,67.1,67.3,67.6,67.9,68.1,68.4,68.7,69,..
Kosovo,KSV,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,67.9487804878,68.1,68.2487804878,68.4,68.5512195122,68.7,68.8512195122,68.9512195122,66.9512195122,67.9512195122,67.9975609756,67.943902439,68.1951219512,68.4463414634,68.6951219512,68.9463414634,69.1975609756,69.3975609756,69.6487804878,69.9,70.1487804878,70.4975609756,70.7975609756,71.0975609756,..
Kosovo,KSV,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,70.1,70.2,70.4,70.5,70.6,70.8,70.9,71,69,70,70.2,70.3,70.5,70.7,71,71.2,71.4,71.6,71.8,72,72.3,72.7,73,73.3,..
Kosovo,KSV,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Population_ total,SP.POP.TOTL,1898000,1932000,1965000,1997000,2029000,2059000,2086000,1966000,1762000,1700000,1701154,1702310,1703466,1704622,1705780,1719536,1733404,1747383,1761474,1775680,1790957,1805200,1818117,1823149,..
Kosovo,KSV,Population growth (annual %),SP.POP.GROW,1.9149521333,1.7755035603,1.6936509531,1.6153809112,1.589700641,1.4677367202,1.3027928533,-5.9247334854,-10.9551494211,-3.5821276452,0.0678593233,0.0679307931,0.0678846785,0.0678386265,0.0679098854,0.803200286,0.8032618329,0.8032134776,0.8031718448,0.8032489613,0.8566665701,0.7921275114,0.7129961149,0.2763875643,..
Kosovo,KSV,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,20.648,20.402,20.607,21.179,21.949,22.701,23.262,23.518,23.438,23.09,22.627,22.237,22.045,22.074,22.275,22.547,22.749,22.781,22.612,22.251,21.743,21.171,20.603,20.064,..
Kuwait,KWT,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,618.50986152,666.27163497,664.97591029,651.78607783,596.04104673,490.54855266,632.84553188,665.5030839,737.53974387,756.08471383,848.79383051,957.2532629,963.14051015,1052.24177918,1423.51880328,1041.0251334,1244.29539287,1309.06660764,1252.53226545,1385.77693451,..
Kuwait,KWT,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.72426299,3.46528433,3.69448252,4.4370724,3.66676805,2.50942071,3.60960453,3.56384791,3.22905642,2.7557707,2.37794798,2.25224274,2.13286507,1.93147895,3.87051709,2.7596631,2.61661289,2.57201714,2.5600271,3.04236844,..
Kuwait,KWT,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,71.498,71.635,71.757,71.869,71.972,72.068,72.156,72.237,72.313,72.384,72.453,72.518,72.581,72.643,72.708,72.777,72.85,72.929,73.014,73.102,73.194,73.286,73.377,73.466,..
Kuwait,KWT,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,72.4267804878,72.5569512195,72.6755365854,72.7855853659,72.888097561,72.9850731707,73.0750243902,73.1589512195,73.2388536585,73.3137560976,73.3856829268,73.4531219512,73.5180731707,73.583,73.6514146341,73.7262682927,73.81,73.9031463415,74.006195122,74.1166341463,74.2335121951,74.3518536585,74.4696829268,74.5850243902,..
Kuwait,KWT,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,73.402,73.525,73.64,73.748,73.85,73.948,74.04,74.127,74.211,74.29,74.365,74.435,74.502,74.57,74.642,74.723,74.818,74.926,75.048,75.182,75.325,75.471,75.617,75.76,..
Kuwait,KWT,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,110,81,58,60,80,89,110,100,84,81,79,94,88,84,74,86,80,100,100,100,73,81,81,92,..
Kuwait,KWT,Population_ total,SP.POP.TOTL,2007110,..,..,..,1637031,1637906,1686256,1766247,1853152,1929470,1990022,2042215,2095993,2166344,2263604,2389498,2538591,2705290,2881243,3059473,3239181,3419581,3593689,3753121,..
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,-2.5442955227,..,..,..,..,0.0534361437,2.9092089998,4.6346269777,4.803101658,4.0357380724,3.0900340146,2.5889309181,2.5992423626,3.3013527308,4.3917279315,5.4125068659,6.0525900664,6.359991272,6.3012682834,6.0020880651,5.7077841163,5.4197508876,4.9661222557,4.3408509001,..
Kuwait,KWT,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,1.783,..,1.89,..,..,..,1.525,..,1.9,1.5,1.8,1.248,1.659,1.716,1.793,2.5,2.6,2.7,..,..,..
Kuwait,KWT,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Kuwait,KWT,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,75,85,95,98,98,99,95,99,96,99,99,97,97,97,99,99,99,99,99,98,99,99,99,94,..
Kuwait,KWT,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,2164.37865043,2061.89390112,2225.6919662,2673.9824598,2100.34129383,1478.10805283,2123.59938113,2136.8924982,2257.34358584,2121.16747962,1990.36328375,1979.11506181,1919.60460948,1704.4821513,3004.51903029,1992.46907837,1996.64405008,2017.85263455,1968.30494708,2319.60464971,..
Kyrgyz Republic,KGZ,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,28.8,28.2,25.7,24.3,25.6,23.2,21.6,21.7,21.5,19.8,19.8,20.2,20.9,21.5,21.3,23.1,23.4,23.9,25.2,26.8,27.1,27.6,27.2,27.7,..
Kyrgyz Republic,KGZ,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,19.39714935,22.33119904,19.53619575,20.010429,13.62715252,12.90954583,14.61432556,17.36711636,20.62756004,24.38454723,27.98573378,37.0517337,50.10047587,58.60578527,59.02054616,58.27948099,69.08178594,81.66090544,85.26070729,81.5662616,..
Kyrgyz Republic,KGZ,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,5.97060065,5.69307187,5.23371462,5.8769337,5.33664004,4.6771627,4.78581,5.43420861,5.42793328,5.57289951,5.82230709,6.73429073,6.87338793,6.07102722,6.79492613,6.65733621,6.17973864,6.97356873,6.6786385,6.48376219,..
Kyrgyz Republic,KGZ,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,64.6,64.2,62.9,61.6,61.4,62.3,62.6,63.1,64.9,64.9,65,64.4,64.5,64.3,64.2,63.5,63.7,64.5,65.2,65.3,65.7,66.1,66.3,66.5,..
Kyrgyz Republic,KGZ,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,68.5512195122,68.1024390244,67.1926829268,66.0390243902,65.7902439024,66.543902439,66.8926829268,67.0512195122,68.656097561,68.5585365854,68.7073170732,68.156097561,68.256097561,68.1536585366,67.956097561,67.6951219512,67.8951219512,68.4512195122,69.1024390244,69.3,69.6024390244,70.0024390244,70.2024390244,70.4024390244,..
Kyrgyz Republic,KGZ,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,72.7,72.2,71.7,70.7,70.4,71,71.4,71.2,72.6,72.4,72.6,72.1,72.2,72.2,71.9,72.1,72.3,72.6,73.2,73.5,73.7,74.1,74.3,74.5,..
Kyrgyz Republic,KGZ,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,54,49,40,40,44,47,53,53,55,51,54,54,110,54,59,61,65,77,72,71,77,79,88,77,..
Kyrgyz Republic,KGZ,Population_ total,SP.POP.TOTL,4463600,4515400,4516700,4515100,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,..
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.6353077076,1.1538161192,0.0287862182,-0.0354303686,0.998300396,1.4800897043,1.4585021754,1.5340381542,1.4860722626,1.191125924,0.9488566136,0.9178993169,1.0484449239,1.2101054249,1.1278644586,1.075051294,0.9535869643,0.9502201448,1.2072656441,1.1928644288,1.2168907291,1.6652365594,1.9847386673,2.0061078994,..
Kyrgyz Republic,KGZ,Physicians (per 1_000 people),SH.MED.PHYS.ZS,3.4124000072,3.3494999409,3.1184000969,3.0964000225,3.208,3.293,3.058,3.01,2.875,2.823,2.679,2.6,2.6,2.5,..,2.39,2.301,2.398,2.385,2.398,2.469,1.964,1.969,..,..
Kyrgyz Republic,KGZ,Improved water source (% of population with access),SH.H2O.SAFE.ZS,74.6,74.5,74.4,74.3,75,75.6,76.3,77,77.7,78.4,79.2,80,80.7,81.5,82.3,83,83.8,84.6,85.3,86.1,86.9,87.6,88.4,89.2,90
Kyrgyz Republic,KGZ,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,..,94,93,88,97,98,98,98,99,98,99,98,99,99,99,97,99,99,99,99,97,98,99,96,..
Kyrgyz Republic,KGZ,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,73.33475754,75.18606212,76.00404935,86.58470604,81.46111895,76.03104173,83.07579095,95.19906651,103.33204903,116.05640032,124.00449222,150.91220216,169.59303505,163.31406661,186.69943548,181.43822254,179.21080198,202.24289489,214.33444519,215.05762807,..
Lao PDR,LAO,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,42.431,41.745,40.839,39.735,38.47,37.092,35.678,34.304,33.027,31.91,30.999,30.287,29.753,29.38,29.134,28.966,28.821,28.651,28.429,28.142,27.8,27.43,27.051,26.666,..
Lao PDR,LAO,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,14.36920452,14.5299938,16.66626966,13.65951713,10.07749984,10.4578659,13.20653713,12.91213311,17.72999475,19.08127472,20.41335503,25.13076593,29.40281233,24.21617793,34.22456308,30.01724366,27.80950229,30.76082793,32.69756618,32.56967352,..
Lao PDR,LAO,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,3.77081641,3.66814697,4.60735372,5.42938639,3.77248131,3.4118284,4.31878741,4.04067662,4.91118515,4.54444753,4.31668409,4.14334297,4.14439212,2.76996612,3.77060611,2.74584753,2.19661784,2.11887109,1.99960355,1.86554551,..
Lao PDR,LAO,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,52.761,53.234,53.721,54.226,54.749,55.29,55.841,56.4,56.963,57.529,58.1,58.675,59.252,59.827,60.395,60.954,61.498,62.025,62.533,63.019,63.483,63.929,64.357,64.772,..
Lao PDR,LAO,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,54.0527073171,54.5564390244,55.0678292683,55.5874634146,56.1172926829,56.6568292683,57.2034390244,57.7575609756,58.3161707317,58.8792439024,59.4482926829,60.0218292683,60.5963902439,61.1694390244,61.7345121951,62.2886341463,62.8272682927,63.348902439,63.8510487805,64.3336341463,64.7981219512,65.2485121951,65.6872439024,66.1173658537,..
Lao PDR,LAO,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,55.409,55.945,56.482,57.017,57.554,58.092,58.634,59.183,59.737,60.297,60.864,61.436,62.008,62.579,63.141,63.69,64.223,64.739,65.235,65.714,66.179,66.634,67.084,67.53,..
Lao PDR,LAO,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,9.4,4.9,10,5.7,4.2,7.5,10,12,13,13,14,16,17,20,24,27,27,28,28,29,32,31,32,34,..
Lao PDR,LAO,Population_ total,SP.POP.TOTL,4371549,4496971,4621685,4742685,4857774,4966303,5068658,5165072,5256207,5342879,5424701,5502340,5579003,5658894,5745012,5838837,5939634,6045439,6153153,6260544,6366909,6473050,6579985,6689300,..
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,2.870702551,2.8286650481,2.7355298191,2.5844073813,2.3976877268,2.209539183,2.0400388159,1.884295417,1.7490621513,1.6354982297,1.5198136434,1.4210673604,1.383663029,1.4218380166,1.5103533311,1.6199633101,1.7115882142,1.7656588117,1.7660529937,1.7302448927,1.6847026193,1.653329544,1.6385061772,1.6476769185,..
Lao PDR,LAO,Physicians (per 1_000 people),SH.MED.PHYS.ZS,..,..,..,..,0.353,0.586,..,..,..,0.287,..,..,..,0.346,0.272,..,..,..,0.187,0.272,..,0.182,..,..,..
Lao PDR,LAO,Improved water source (% of population with access),SH.H2O.SAFE.ZS,..,..,..,39.7,39.9,40.2,40.5,40.8,43.2,45.5,47.8,50.1,52.3,54.6,56.8,59,61.2,63.3,65.4,67.5,69.5,71.5,73.5,75.5,75.7
Lao PDR,LAO,Immunization_ measles (% of children ages 12-23 months),SH.IMM.MEAS,47,46,46,73,68,73,67,71,71,42,50,55,42,36,41,48,40,52,59,64,69,72,82,87,..
Lao PDR,LAO,Health expenditure per capita_ PPP (constant 2011 international $),SH.XPD.PCAP.PP.KD,..,..,..,..,55.22100994,57.22401582,76.52131474,89.94799745,63.63662174,60.10731356,80.95744799,84.89219435,110.13976566,110.20069457,112.7478376,123.11543044,130.09677419,91.3786923,130.55824623,102.16939814,90.49198615,97.41470086,95.38842811,98.46778237,..
Latin America & Caribbean (all income levels),LCN,Birth rate_ crude (per 1_000 people),SP.DYN.CBRT.IN,26.0985923371,25.6056436083,25.1507482137,24.7295452725,24.3400223964,23.9571723817,23.591156041,23.220431421,22.8454925354,22.4594035827,22.0324086204,21.5878566225,21.1289693407,20.6652297449,20.2053977539,19.7515320989,19.3363549865,18.9640635054,18.6305231023,18.3300885916,18.064105054,17.8129435928,17.5626774823,17.3174911925,..
Latin America & Caribbean (all income levels),LCN,Health expenditure per capita (current US$),SH.XPD.PCAP,..,..,..,..,239.9179447427,255.4551897034,275.5815303208,273.1349983518,248.6286203725,264.7763819377,259.3317896949,219.7552023628,233.2694113505,266.0587050833,340.8071928547,394.2426714062,469.5385899372,540.7492088201,548.1776987878,639.8204197003,703.9429196645,694.9559205119,716.2032935345,714.7845772376,..
Latin America & Caribbean (all income levels),LCN,Health expenditure_ total (% of GDP),SH.XPD.TOTL.ZS,..,..,..,..,6.2942509326,6.2927449443,6.3028679475,6.3092094659,6.5113373164,6.3460198285,6.4862933378,6.1939928528,6.4409092334,6.3832223583,6.8143956593,6.7702561583,6.8725747714,6.8948374809,7.5487468112,7.1763878093,7.038124833,6.9965037189,7.2778182725,7.2508489384,..
Latin America & Caribbean (all income levels),LCN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,64.9202566115,65.2763566768,65.6500385521,66.0384428868,66.4362559283,66.8364257763,67.2308963937,67.6117154816,67.9735158471,68.3209013416,68.6342363181,68.9287915115,69.2055084906,69.4650154991,69.7123314693,69.9496081002,70.1782098095,70.3988008303,70.6225241419,70.8466247044,71.0760445298,71.3076262124,71.5446458439,71.787330295,..
Latin America & Caribbean (all income levels),LCN,Life expectancy at birth_ total (years),SP.DYN.LE00.IN,68.112326199,68.4792243587,68.8560059274,69.2428608071,69.635432839,70.0293378528,70.4188086921,70.7959375622,71.1582181749,71.5072341897,71.8273008413,72.1288560282,72.4079783646,72.6697204126,72.9168304384,73.1525829842,73.3790228456,73.5968127904,73.8180741288,74.0389656862,74.2633939993,74.4875531535,74.7136599273,74.9420601757,..
Latin America & Caribbean (all income levels),LCN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,71.4691902529,71.8460708344,72.2278770677,72.6131801919,73.0002818619,73.3875907449,73.7702409778,74.1449928581,74.5077756032,74.8584259129,75.1857362481,75.4938060111,75.7766323123,76.0410077376,76.2882058583,76.5226825384,76.7470168506,76.9621812562,77.1810260297,77.3990017539,77.6183607418,77.8350532336,78.0496557745,78.2631458567,..
Latin America & Caribbean (all income levels),LCN,Tuberculosis case detection rate (%_ all forms),SH.TBS.DTEC.ZS,62,62,39,61,67,68,70,74,69,70,69,72,75,77,76,75,74,76,70,75,77,78,78,78,..
Latin America & Caribbean (all income levels),LCN,Population_ total,SP.POP.TOTL,454117634,462201058,470263697,478310786,486343677,494384205,502390020,510356845,518188225,525886558,533449671,540884684,548225528,555515431,562783235,570029991,577248307,584435842,591577623,598662941,605674766,612617659,619487209,626269527,..
